Model,True,Predicted_Proba
Random Forest,0,0.8154964890557381
Random Forest,1,0.6793311445389432
Random Forest,1,0.8548503776864353
Random Forest,0,0.4514391475960335
Random Forest,0,0.34497078389125263
Random Forest,1,0.7155905510800362
Random Forest,0,0.8905643203270525
Random Forest,0,0.39042973134681896
Random Forest,0,0.7308758247603386
Random Forest,0,0.22206638233281023
Random Forest,1,0.2995126782799955
Random Forest,0,0.24687039746140557
Random Forest,0,0.22392549496483
Random Forest,0,0.42926879531948897
Random Forest,0,0.6965991203678226
Random Forest,0,0.15616002111381322
Random Forest,0,0.11592631097818754
Random Forest,0,0.13852879605586177
Random Forest,1,0.818147975507739
Random Forest,0,0.21887909820379828
Random Forest,0,0.281968809934555
Random Forest,0,0.153173079904458
Random Forest,0,0.3931287404886308
Random Forest,0,0.18124294357928947
Random Forest,0,0.08419435581808851
Random Forest,0,0.2154861980124188
Random Forest,0,0.8321556803916812
Random Forest,0,0.17423300433193295
Random Forest,0,0.14547434888595367
Random Forest,0,0.7083813933577864
Random Forest,0,0.11558355756647107
Random Forest,0,0.27739982569632
Random Forest,0,0.1574797734416408
Random Forest,0,0.3130251879619056
Random Forest,1,0.9800752101648361
Random Forest,1,0.13688854203578898
Random Forest,0,0.39308279527817114
Random Forest,0,0.8545968829832372
Random Forest,0,0.2667596737298738
Random Forest,1,0.11161376827713976
Random Forest,0,0.23037243273569824
Random Forest,0,0.3128964992657991
Random Forest,0,0.20118064221339832
Random Forest,1,0.7456109308391471
Random Forest,1,0.43061042600716426
Random Forest,0,0.19623042587832976
Random Forest,1,0.6045558656917058
Random Forest,0,0.4886800376095595
Random Forest,0,0.30997585225676505
Random Forest,0,0.27491273980741554
Random Forest,0,0.32004418818421754
Random Forest,1,0.7926207632214273
Random Forest,1,0.6193395240635217
Random Forest,0,0.32913926227805823
Random Forest,0,0.13743664996068397
Random Forest,0,0.18757025167863817
Random Forest,0,0.8664838093015192
Random Forest,1,0.41771550751505404
Random Forest,0,0.1501714196243976
Random Forest,0,0.3027582917284149
Random Forest,0,0.17704110426400665
Random Forest,0,0.46498145102836824
Random Forest,0,0.8045235739609852
Random Forest,0,0.581100368192406
Random Forest,0,0.29466138927348934
Random Forest,0,0.25803738043133967
Random Forest,1,0.8709203241096968
Random Forest,1,0.9010943051134939
Random Forest,0,0.554553676588043
Random Forest,0,0.3752767393876748
Random Forest,0,0.21204984932649157
Random Forest,1,0.38011977330477703
Random Forest,1,0.4849858487107451
Random Forest,0,0.6870715598442974
Random Forest,0,0.344554676079294
Random Forest,0,0.09743266930572188
Random Forest,1,0.9025306705647824
Random Forest,0,0.49223417180073903
Random Forest,0,0.3641382749737253
Random Forest,0,0.12094434737083866
Random Forest,1,0.7684940991581659
Random Forest,1,0.3974706472787933
Random Forest,0,0.2925280210593894
Random Forest,0,0.1822766441426252
Random Forest,1,0.46031984003295684
Random Forest,0,0.24987042293717995
Random Forest,0,0.3216184087704874
Random Forest,0,0.2585856936282917
Random Forest,1,0.8666108520548284
Random Forest,0,0.377243814032477
Random Forest,0,0.8875750889034542
Random Forest,0,0.5275570808439771
Random Forest,0,0.43593218337324613
Random Forest,1,0.3539203285693107
Random Forest,0,0.2858995172965655
Random Forest,0,0.39344084190990875
Random Forest,0,0.6446511107323843
Random Forest,0,0.10724319600726273
Random Forest,0,0.3619425950007408
Random Forest,0,0.2791533432275435
Random Forest,0,0.3380145047239791
Random Forest,1,0.36601766875504116
Random Forest,0,0.5424964149994722
Random Forest,0,0.26917041949699544
Random Forest,1,0.48532340572588517
Random Forest,0,0.16408738935479206
Random Forest,0,0.2516566306924009
Random Forest,0,0.28848751104801734
Random Forest,0,0.23536578232102362
Random Forest,0,0.27988046879276174
Random Forest,1,0.28874285783650894
Random Forest,0,0.2731058988615223
Random Forest,0,0.14407863026159393
Random Forest,0,0.416077355654738
Random Forest,0,0.8162318941990457
Random Forest,0,0.2663681571884006
Random Forest,1,0.7905910800505105
Random Forest,0,0.3321960993463755
Random Forest,0,0.19984120522726467
Random Forest,0,0.2989242581026704
Random Forest,0,0.24538007364971834
Random Forest,0,0.18808579924793342
Random Forest,0,0.286480576694423
Random Forest,1,0.7184761836093169
Random Forest,0,0.3785642308736762
Random Forest,1,0.30292504421510374
Random Forest,0,0.10153408047410989
Random Forest,0,0.161808407234159
Random Forest,0,0.3912148986994104
Random Forest,1,0.26424928038103973
Random Forest,0,0.30199602461077824
Random Forest,1,0.27976636336070715
Random Forest,0,0.1290827865578621
Random Forest,0,0.330735117054999
Random Forest,0,0.22741807113394963
Random Forest,0,0.7038001836625685
Random Forest,0,0.48667733954270676
Random Forest,0,0.09894524742734195
Random Forest,0,0.3252570480975154
Random Forest,0,0.30760591706331925
Random Forest,1,0.18896030088233368
Random Forest,0,0.2265362713645103
Random Forest,1,0.8379158918503972
Random Forest,0,0.17086581298687256
Random Forest,0,0.411188136677547
Random Forest,0,0.480428335467805
Random Forest,0,0.5096770750727483
Random Forest,0,0.4234343170663172
Random Forest,0,0.5937040723332317
Random Forest,0,0.27931957142883296
Random Forest,0,0.17491646378991033
Random Forest,0,0.18656773976462537
Random Forest,0,0.37162610489760034
Random Forest,0,0.10624197102852684
Random Forest,0,0.2164050224412778
Random Forest,0,0.311324634422216
Random Forest,1,0.10481042451278004
Random Forest,1,0.7351087382640807
Random Forest,0,0.2528788101205922
Random Forest,0,0.12882465288008843
Random Forest,0,0.2220025831494338
Random Forest,0,0.2939514759874414
Random Forest,0,0.09859265358521478
Random Forest,0,0.15001396266040032
Random Forest,0,0.9049939356774762
Random Forest,0,0.14199754674851067
Random Forest,0,0.3110857383945908
Random Forest,0,0.10930720481454309
Random Forest,0,0.3220051078064474
Random Forest,0,0.2843576007940796
Random Forest,0,0.18070447932509295
Random Forest,0,0.1671644983167516
Random Forest,1,0.5645143058787215
Random Forest,0,0.2718294835537831
Random Forest,0,0.2115816199984205
Random Forest,0,0.6598388527922086
Random Forest,0,0.5756730473493773
Random Forest,1,0.8351794198449357
Random Forest,1,0.18608164188603157
Random Forest,1,0.5175335140202757
Random Forest,0,0.21698180282839405
Random Forest,0,0.1561600804750981
Random Forest,1,0.6403768238372409
Random Forest,0,0.23048580037677066
Random Forest,0,0.17097076632634153
Random Forest,1,0.6994708615516967
Random Forest,0,0.3554656399594402
Random Forest,0,0.3322646067356984
Random Forest,0,0.10206370323568795
Random Forest,1,0.647884788647101
Random Forest,1,0.26694856330714634
Random Forest,0,0.4109946852481118
Random Forest,0,0.3382897580738088
Random Forest,0,0.32819060211714657
Random Forest,0,0.40196092784735077
Random Forest,1,0.9306001808589006
Random Forest,0,0.39054309388374747
Random Forest,0,0.3669091119514231
Random Forest,1,0.26140293632202594
Random Forest,0,0.35249896648141055
Random Forest,0,0.8623047088160515
Random Forest,0,0.2726336653891981
Random Forest,0,0.3276312565800134
Random Forest,0,0.32233601798611394
Random Forest,0,0.13570704211060752
Random Forest,0,0.21110608078165444
Random Forest,0,0.12242145886730853
Random Forest,0,0.3154055694535361
Random Forest,0,0.3669136985293081
Random Forest,0,0.314644061792599
Random Forest,0,0.1277284850028101
Random Forest,1,0.14367444321221692
Random Forest,0,0.20953459932032717
Random Forest,0,0.2679549389363556
Random Forest,0,0.21118630489308807
Random Forest,0,0.3207440365031688
Random Forest,0,0.24762545268952277
Random Forest,0,0.27817709116577555
Random Forest,0,0.4479701103084482
Random Forest,0,0.10095035936076076
Random Forest,0,0.30341931080664986
Random Forest,0,0.081552151291038
Random Forest,1,0.9257944434705884
Random Forest,0,0.15804096535154585
Random Forest,0,0.3609912924246141
Random Forest,0,0.22759754529066334
Random Forest,0,0.2240799890313965
Random Forest,0,0.22255128707786948
Random Forest,0,0.18306100997720745
Random Forest,0,0.23025810976850322
Random Forest,0,0.6451035932915921
Random Forest,0,0.23910941366597144
Random Forest,0,0.36846447404765675
Random Forest,0,0.610220492274403
Random Forest,1,0.7024136544392541
Random Forest,0,0.8799853535320845
Random Forest,0,0.4856092974758112
Random Forest,0,0.30167930680795485
Random Forest,0,0.3957692156663821
Random Forest,0,0.2856684245860312
Random Forest,0,0.3171751402021404
Random Forest,0,0.3089402279518291
Random Forest,0,0.3309864804395204
Random Forest,0,0.16118589956887575
Random Forest,0,0.17764921630895103
Random Forest,0,0.34776798267099507
Random Forest,0,0.2403107714756568
Random Forest,0,0.20755388702460756
Random Forest,0,0.28215920486662976
Random Forest,0,0.5168870281081118
Random Forest,0,0.09933529329526322
Random Forest,0,0.08784319479075309
Random Forest,1,0.5357971808389851
Random Forest,0,0.5657311572916298
Random Forest,0,0.8433995166726449
Random Forest,1,0.10845128288333228
Random Forest,0,0.6272247846807955
Random Forest,1,0.1402258437569504
Random Forest,1,0.3421612170703402
Random Forest,0,0.1305321045627618
Random Forest,0,0.125038964636532
Random Forest,0,0.09549708925923872
Random Forest,1,0.9264089689098662
Random Forest,0,0.3148035125379702
Random Forest,1,0.6344817177910624
Random Forest,0,0.8785518340788498
Random Forest,0,0.29001596456232004
Random Forest,0,0.3027968214426537
Random Forest,0,0.27047626251376267
Random Forest,0,0.18196597010244406
Random Forest,0,0.13849551510031444
Random Forest,0,0.3464684622512139
Random Forest,0,0.13766714346013417
Random Forest,0,0.1952030766778658
Random Forest,0,0.19159333177820137
Random Forest,0,0.5551452285356245
Random Forest,0,0.1640659600014854
Random Forest,1,0.9050040955416069
Random Forest,0,0.10178468386263968
Random Forest,0,0.4183439572276695
Random Forest,0,0.4506808156376907
Random Forest,0,0.20868184948856403
Random Forest,0,0.1767787737195565
Random Forest,1,0.27028520112371884
Random Forest,0,0.6480132787567734
Random Forest,0,0.13843110657267632
Random Forest,1,0.1571110291174773
Random Forest,0,0.47427468257764543
Random Forest,0,0.33652357400016164
Random Forest,1,0.7356415025900582
Random Forest,0,0.11853030981093474
Random Forest,1,0.20663322187827052
Random Forest,0,0.2399521656367632
Random Forest,0,0.35481145824484706
Random Forest,0,0.2548047115086728
Random Forest,0,0.5081688124027078
Random Forest,0,0.22787076679964213
Random Forest,1,0.650214903635172
Random Forest,0,0.628305875692872
Random Forest,0,0.8568266917306364
Random Forest,0,0.3364645485122433
Random Forest,0,0.5737315028612412
Random Forest,1,0.7852670474119695
Random Forest,1,0.8673509080931339
Random Forest,0,0.2692376120398165
Random Forest,0,0.48475571730806594
Random Forest,1,0.6309253917801494
Random Forest,0,0.232755898624314
Random Forest,0,0.6058809806631518
Random Forest,0,0.27954323231921896
Random Forest,0,0.26962766750028144
Random Forest,0,0.33898475563433245
Random Forest,0,0.2885097044202801
Random Forest,1,0.7995077069596457
Random Forest,0,0.7044020105775143
Random Forest,0,0.3976290325427837
Random Forest,0,0.3662810669605696
Random Forest,0,0.2995302742224161
Random Forest,0,0.16892282773805772
Random Forest,0,0.13957554044076995
Random Forest,1,0.3955334943482747
Random Forest,0,0.139628329884062
Random Forest,0,0.34377211487491804
Random Forest,0,0.2747337922521853
Random Forest,0,0.11778791420294286
Random Forest,0,0.295443344491621
Random Forest,0,0.5696690481927511
Random Forest,0,0.2508019077460996
Random Forest,1,0.5004735946636591
Random Forest,0,0.21819196181617653
Random Forest,0,0.2124325997711491
Random Forest,0,0.2128720000199026
Random Forest,0,0.21816523381400565
Random Forest,1,0.46447575318493894
Random Forest,1,0.6873867209703645
Random Forest,1,0.9104243862043486
Random Forest,0,0.27442889938708614
Random Forest,0,0.15933908977642122
Random Forest,0,0.6568233288570449
Random Forest,0,0.2780203906260805
Random Forest,0,0.8849049455550726
Random Forest,0,0.33722722211153267
Random Forest,0,0.28308548340727513
Random Forest,1,0.35007072911855114
Random Forest,0,0.603823767402055
Random Forest,0,0.13208242354797237
Random Forest,0,0.2930282740685135
Random Forest,0,0.11292102886778928
Random Forest,0,0.18589290416320342
Random Forest,1,0.3003899698423005
Random Forest,0,0.41205802819921006
Random Forest,1,0.3650927877375093
Random Forest,0,0.4314530835320223
Random Forest,0,0.382762011236534
Random Forest,0,0.3598384257720521
Random Forest,0,0.19033708689845796
Random Forest,1,0.6250456131527081
Random Forest,0,0.6933932974102567
Random Forest,0,0.22264120009585803
Random Forest,0,0.18456561496537696
Random Forest,0,0.1861221681260146
Random Forest,1,0.3375427800034597
Random Forest,0,0.19745523526806819
Random Forest,1,0.6031229534220508
Random Forest,1,0.6870121498466213
Random Forest,0,0.11457033717821159
Random Forest,0,0.4014841040959956
Random Forest,1,0.8737256121001858
Random Forest,1,0.6710576262838039
Random Forest,1,0.17924856940780848
Random Forest,1,0.7694126339253757
Random Forest,0,0.43516817650507605
Random Forest,0,0.3102152814501411
Random Forest,1,0.2888781468688326
Random Forest,1,0.3195714159682275
Random Forest,1,0.3497232800612239
Random Forest,0,0.42193784179772
Random Forest,0,0.27361127672268654
Random Forest,0,0.3291489040135198
Random Forest,0,0.18638847552907126
Random Forest,0,0.4935003926491261
Random Forest,0,0.24271817951810248
Random Forest,0,0.166869057154463
Random Forest,0,0.07159511424072106
Random Forest,0,0.16037930233874828
Random Forest,0,0.32933939605258195
Random Forest,0,0.17771765790434735
Random Forest,0,0.38012675048157407
Random Forest,0,0.5278737762427941
Random Forest,0,0.5865249177328783
Random Forest,1,0.37405022403559235
Random Forest,1,0.7041962314110433
Random Forest,0,0.6873649549613332
Random Forest,0,0.29488741418320147
Random Forest,0,0.18928614179942657
Random Forest,0,0.1643202989504785
Random Forest,0,0.2722027121816518
Random Forest,0,0.9104254615269302
Random Forest,0,0.09382495762736509
Random Forest,0,0.43885544117806874
Random Forest,0,0.2127138153270337
Random Forest,1,0.7195357656200037
Random Forest,0,0.9017718789960615
Random Forest,1,0.8987239980048674
Random Forest,0,0.27628348729760427
Random Forest,0,0.20391864910749594
Random Forest,0,0.07141182861162562
Random Forest,0,0.18288879979434813
Random Forest,0,0.28444667253367945
Random Forest,0,0.6618186271617793
Random Forest,0,0.28720459289982636
Random Forest,0,0.7965228619680034
Random Forest,0,0.14112785664434546
Random Forest,0,0.4116870972776827
Random Forest,0,0.15629772942977746
Random Forest,1,0.23194597059516753
Random Forest,0,0.31546380329883367
Random Forest,0,0.16061185255757646
Random Forest,1,0.6678450250661078
Random Forest,0,0.2633312139503427
Random Forest,0,0.7419252442910451
Random Forest,1,0.5881245369207359
Random Forest,0,0.19640629120402525
Random Forest,1,0.5156972901180803
Random Forest,1,0.4474643451474541
Random Forest,0,0.4059693661539043
Random Forest,1,0.9358790515592423
Random Forest,0,0.11281787651248137
Random Forest,0,0.5228146340423695
Random Forest,1,0.45428810205770687
Random Forest,0,0.7144395813968645
Random Forest,1,0.7886634231228297
Random Forest,0,0.2694865914484977
Random Forest,0,0.3564965588096855
Random Forest,1,0.6143199595704556
Random Forest,0,0.17170891096670804
Random Forest,0,0.1878558870692507
Random Forest,0,0.20009825563576034
Random Forest,0,0.09383475711035459
Random Forest,0,0.2294972258821835
Random Forest,0,0.3668884555468941
Random Forest,0,0.5213293005902281
Random Forest,0,0.6487750722504516
Random Forest,0,0.6102333609107274
Random Forest,0,0.442171047813498
Random Forest,0,0.17128668925992202
Random Forest,0,0.31644639077280695
Random Forest,0,0.1713266604164629
